Images;x;y;yaw
images_resized_dl_project/1715524889.36790.png;0.4290129100486817;11.499708368396615;-86.79255267822452
images_resized_dl_project/1715524889.40258.png;0.42918422822910973;11.496032348052118;-86.79121913384454
images_resized_dl_project/1715524889.43496.png;0.42934418322262763;11.492600150669995;-86.78997404075444
images_resized_dl_project/1715524889.46841.png;0.42950942525449953;11.489054507881768;-86.78868779324475
images_resized_dl_project/1715524889.50169.png;0.42967382635400686;11.485526909205806;-86.78740809157057
images_resized_dl_project/1715524889.53861.png;0.4298562097439106;11.481613459681014;-86.78598841536339
images_resized_dl_project/1715524889.56798.png;0.4301309864462056;11.475673170537094;-86.78344762551022
images_resized_dl_project/1715524889.60205.png;0.4304898190718459;11.467908474638499;-86.78006399822577
images_resized_dl_project/1715524889.63612.png;0.43084865169748615;11.460143778739903;-86.77668037094132
images_resized_dl_project/1715524889.66825.png;0.4311870517053879;11.452821219513995;-86.77348941388229
images_resized_dl_project/1715524889.70205.png;0.4315430392829886;11.44511808694957;-86.77013261409758
images_resized_dl_project/1715524889.73563.png;0.4318967116493868;11.437465052702981;-86.76679764569396
images_resized_dl_project/1715524889.76842.png;0.43224206231304624;11.429992089850428;-86.76354114713511
images_resized_dl_project/1715524889.80318.png;0.4326081619899014;11.42207014391733;-86.76008899488662
images_resized_dl_project/1715524889.83640.png;0.4329580426329635;11.414499157891923;-86.75678978069712
images_resized_dl_project/1715524889.87091.png;0.43332150819208387;11.406634211021087;-86.75336246697222
images_resized_dl_project/1715524889.90463.png;0.4336766545595405;11.39894928120772;-86.75001359941383
images_resized_dl_project/1715524889.93669.png;0.43401431882245056;11.391642642596915;-86.74682958009305
images_resized_dl_project/1715524889.97014.png;0.43436662014186767;11.38401927611772;-86.74350754003439
images_resized_dl_project/1715524890.00373.png;0.43472039797341827;11.376363959735176;-86.74017157714269
images_resized_dl_project/1715524890.03684.png;0.4350691184998041;11.368818077205257;-86.73688330232201
images_resized_dl_project/1715524890.06928.png;0.4354107829052799;11.361424880437932;-86.73366156348924
images_resized_dl_project/1715524890.10377.png;0.43577404004517056;11.353564443502435;-86.73023621506219
images_resized_dl_project/1715524890.13642.png;0.4361179167077715;11.34612337621666;-86.72699361565813
images_resized_dl_project/1715524890.16879.png;0.43645884536825563;11.33874610006444;-86.72377881456359
images_resized_dl_project/1715524890.20231.png;0.43681188494373946;11.33110675863357;-86.72044981308841
images_resized_dl_project/1715524890.23571.png;0.4371636589373946;11.323494802834142;-86.71713274547012
images_resized_dl_project/1715524890.26937.png;0.43751817502501195;11.315823511499925;-86.7137898211619
images_resized_dl_project/1715524890.30255.png;0.4378676338074646;11.308261654018331;-86.7104945849247
images_resized_dl_project/1715524890.33572.png;0.43821698712476476;11.30070207867269;-86.70720034317557
images_resized_dl_project/1715524890.36892.png;0.43856665683752216;11.293135656919189;-86.70390311796223
images_resized_dl_project/1715524890.40244.png;0.438919696413006;11.28549631548832;-86.70057411648705
images_resized_dl_project/1715524890.43565.png;0.4392694715909158;11.277927611598866;-86.69727589678563
images_resized_dl_project/1715524890.46873.png;0.4396178757218445;11.270388575476805;-86.69399060542918
images_resized_dl_project/1715524890.50326.png;0.4399815522112696;11.262519064334064;-86.69056130272814
images_resized_dl_project/1715524890.53566.png;0.44057704956599647;11.251753694472509;-86.68766490775347
images_resized_dl_project/1715524890.56929.png;0.44126590487623774;11.239638756526686;-86.68474801778342
images_resized_dl_project/1715524890.60554.png;0.4420084312618087;11.22657990229331;-86.68160386293061
images_resized_dl_project/1715524890.63746.png;0.4426622611896784;11.215080957760984;-86.67883528449278
images_resized_dl_project/1715524890.67110.png;0.44335132161230945;11.202962412491768;-86.6759175259945
images_resized_dl_project/1715524890.70388.png;0.44402277167118814;11.191153581702347;-86.67307433684721
images_resized_dl_project/1715524890.73672.png;0.4446954475207773;11.179323192861224;-86.67022595720987
images_resized_dl_project/1715524890.76941.png;0.4453650466845195;11.16754691387098;-86.66739060549574
images_resized_dl_project/1715524890.80379.png;0.4460692707731104;11.15516168433672;-86.66440863794733
images_resized_dl_project/1715524890.83637.png;0.4467366185841932;11.143425000015137;-86.66158281936433
images_resized_dl_project/1715524890.87006.png;0.4474267045687733;11.131288418128962;-86.65866071822498
images_resized_dl_project/1715524890.90292.png;0.44809979064314204;11.119450814641056;-86.65581060153121
images_resized_dl_project/1715524890.93578.png;0.44877287671751076;11.10761321115315;-86.65296048483744
images_resized_dl_project/1715524890.96953.png;0.4494641933764296;11.095454985326624;-86.65003317252881
images_resized_dl_project/1715524891.00261.png;0.45014178215611717;11.0835381925014;-86.64716398957282
images_resized_dl_project/1715524891.03620.png;0.45082982190042764;11.071437597960493;-86.64425055303637
images_resized_dl_project/1715524891.06928.png;0.4515074106801152;11.05952080513527;-86.64138137008037
images_resized_dl_project/1715524891.10281.png;0.4521412063847584;11.047486977827134;-86.6414833815934
images_resized_dl_project/1715524891.13623.png;0.45265175006423924;11.035595737116102;-86.64846565939398
images_resized_dl_project/1715524891.16920.png;0.45315541724403496;11.023864659220301;-86.65535389307448
images_resized_dl_project/1715524891.20273.png;0.4536676399840851;11.011934310957455;-86.66235913397853
images_resized_dl_project/1715524891.23641.png;0.4541821536766257;10.999950603366866;-86.66939570631875
images_resized_dl_project/1715524891.26970.png;0.4546907123495767;10.988105596095611;-86.6763508368495
images_resized_dl_project/1715524891.30318.png;0.4552021702247254;10.976193062552682;-86.68334561733765
images_resized_dl_project/1715524891.33665.png;0.45571347512689386;10.964284091953733;-86.69033830574261
images_resized_dl_project/1715524891.37066.png;0.45623303328556997;10.952182892043705;-86.69744386701628
images_resized_dl_project/1715524891.40535.png;0.4567629753958362;10.939839836102838;-86.70469144088862
images_resized_dl_project/1715524891.43775.png;0.4572579376846111;10.928311506686066;-86.7114606250739
images_resized_dl_project/1715524891.47157.png;0.4577745893566618;10.916278002711715;-86.71852643676715
images_resized_dl_project/1715524891.50344.png;0.4582614513619093;10.904938339662039;-86.72518484016692
images_resized_dl_project/1715524891.53643.png;0.45876542448766566;10.893200135878272;-86.73207725801377
images_resized_dl_project/1715524891.56993.png;0.45927719195098876;10.881280391615377;-86.73907627247978
images_resized_dl_project/1715524891.60313.png;0.45978437386711724;10.869467450839968;-86.7460125742619
images_resized_dl_project/1715524891.63690.png;0.46030026067426655;10.857451761585532;-86.75306792553926
images_resized_dl_project/1715524891.67019.png;0.4608088193472175;10.845606754314277;-86.76002305607
images_resized_dl_project/1715524891.70343.png;0.4614225955678958;10.833976274627444;-86.76379991537198
images_resized_dl_project/1715524891.73670.png;0.46206175486262385;10.822381254447873;-86.76683826473747
images_resized_dl_project/1715524891.77125.png;0.4627255012589614;10.810340198449579;-86.76999349295491
images_resized_dl_project/1715524891.80515.png;0.46337676173149356;10.798525650208706;-86.77308936726952
images_resized_dl_project/1715524891.83783.png;0.4640045847601107;10.787136281789818;-86.77607382782008
images_resized_dl_project/1715524891.87136.png;0.4646487365922371;10.775450691743927;-86.77913591003741
images_resized_dl_project/1715524891.90543.png;0.46530326282547113;10.763576899177654;-86.78224730868536
images_resized_dl_project/1715524891.93792.png;0.465927435347385;10.752253754780286;-86.78521441594886
images_resized_dl_project/1715524891.97137.png;0.46657004819550607;10.740596083518875;-86.7882691823513
images_resized_dl_project/1715524892.00372.png;0.4671915320757201;10.72932171390273;-86.79122350871202
images_resized_dl_project/1715524892.03712.png;0.4678331876391474;10.717681408789998;-86.79427372450344
images_resized_dl_project/1715524892.07005.png;0.46846581083216216;10.70620496035285;-86.79728100342896
images_resized_dl_project/1715524892.10477.png;0.4691328229892016;10.694104660029154;-86.80045175597975
images_resized_dl_project/1715524892.13707.png;0.4697533450044123;10.682847739653308;-86.80340150995617
images_resized_dl_project/1715524892.17034.png;0.47039250429914037;10.671252719473737;-86.80643985932167
images_resized_dl_project/1715524892.20455.png;0.47104971917407423;10.659330152126243;-86.80956403887241
images_resized_dl_project/1715524892.23810.png;0.471694255752202;10.647637582384233;-86.81262795004345
images_resized_dl_project/1715524892.27097.png;0.47227556584927743;10.63614482912978;-86.8132311067331
images_resized_dl_project/1715524892.30487.png;0.47283234602582913;10.62426037686193;-86.81180942900473
images_resized_dl_project/1715524892.33804.png;0.4733771436770953;10.61263169115295;-86.81041834735366
images_resized_dl_project/1715524892.37049.png;0.4739101115215355;10.601255512232973;-86.8090574718299
images_resized_dl_project/1715524892.40485.png;0.4744744493039046;10.58920974314858;-86.80761649657563
images_resized_dl_project/1715524892.43748.png;0.4750103736210868;10.577770458427313;-86.80624807201973
images_resized_dl_project/1715524892.47113.png;0.4755630499785211;10.565973602026684;-86.8048368729479
images_resized_dl_project/1715524892.50420.png;0.476106202969454;10.554380021531667;-86.80344999075842
images_resized_dl_project/1715524892.53767.png;0.47665592285414626;10.542646270932329;-86.80204634071873
images_resized_dl_project/1715524892.57051.png;0.4771952970421705;10.531133348845582;-86.80066910729221
images_resized_dl_project/1715524892.60476.png;0.47775782961403085;10.519126111912707;-86.79923274144697
images_resized_dl_project/1715524892.63770.png;0.4782988484623884;10.507578084611998;-86.79785130855886
images_resized_dl_project/1715524892.67042.png;0.47883624905801264;10.496107288782008;-86.79647911448623
images_resized_dl_project/1715524892.70505.png;0.4794050235074237;10.483966819203758;-86.79502681068439
images_resized_dl_project/1715524892.73816.png;0.47994883044663195;10.472359280207;-86.793638258709
images_resized_dl_project/1715524892.77015.png;0.4804742446011127;10.461144334519723;-86.79229667071242
images_resized_dl_project/1715524892.80430.png;0.4810351364284977;10.449172119216966;-86.79086449433005
images_resized_dl_project/1715524892.83795.png;0.4815851126029493;10.437376926018743;-86.78978222342892
images_resized_dl_project/1715524892.87019.png;0.48205546195822624;10.426110829915897;-86.79563789992166
images_resized_dl_project/1715524892.90459.png;0.48255732469248036;10.414089906040678;-86.801885906393
images_resized_dl_project/1715524892.93738.png;0.4830357019593113;10.402631520478822;-86.80784152743216
images_resized_dl_project/1715524892.97070.png;0.48352180800407685;10.390988010489789;-86.81389336891421
images_resized_dl_project/1715524893.00434.png;0.48401258192462465;10.379232692678404;-86.82000332373303
images_resized_dl_project/1715524893.03767.png;0.48449883405790195;10.367585683487777;-86.82605698396331
images_resized_dl_project/1715524893.07139.png;0.4849907766865443;10.35580237206364;-86.8321814887681
images_resized_dl_project/1715524893.10484.png;0.4854787818819634;10.344113372453888;-86.83825697397734
images_resized_dl_project/1715524893.13772.png;0.4859584704671028;10.332623577392011;-86.84422892044718
images_resized_dl_project/1715524893.17121.png;0.48644705653827125;10.320920664290208;-86.85031163734585
images_resized_dl_project/1715524893.20424.png;0.48692893297279;10.30937846451875;-86.85631082173586
images_resized_dl_project/1715524893.23738.png;0.48741241290264076;10.297797856844081;-86.86232996905301
images_resized_dl_project/1715524893.27098.png;0.4879026024691413;10.28605653583907;-86.86843264887887
images_resized_dl_project/1715524893.30483.png;0.4883964442484372;10.274227734794213;-86.87458079741083
images_resized_dl_project/1715524893.33784.png;0.48887802850593226;10.262692533425941;-86.88057634430433
images_resized_dl_project/1715524893.37059.png;0.48935581794041805;10.251248227984783;-86.886524647047
images_resized_dl_project/1715524893.40460.png;0.4898519901793072;10.239363606343074;-86.89270180894383
images_resized_dl_project/1715524893.43706.png;0.4902651624770777;10.227912828166797;-86.89946902241593
images_resized_dl_project/1715524893.47064.png;0.4906259017058178;10.215948168493126;-86.90743199306061
images_resized_dl_project/1715524893.50406.png;0.4909849248850049;10.204040425138086;-86.91535708356605
images_resized_dl_project/1715524893.5372.png;0.49134093857430405;10.192232497714974;-86.92321574248402
images_resized_dl_project/1715524893.57081.png;0.4917020030840789;10.18025704942568;-86.9311858933939
images_resized_dl_project/1715524893.60477.png;0.4920668249739947;10.168156979883504;-86.93923898484749
images_resized_dl_project/1715524893.63811.png;0.4924249875671372;10.15627777963751;-86.94714507874579
images_resized_dl_project/1715524893.67114.png;0.4927798205118931;10.144509014039606;-86.95497767386644
images_resized_dl_project/1715524893.70530.png;0.4931467938669202;10.132337586724814;-86.96307825683789
images_resized_dl_project/1715524893.73731.png;0.49349066714594825;10.120932321018591;-86.97066892790505
images_resized_dl_project/1715524893.77145.png;0.49385742535446414;10.10876802948106;-86.97876476172472
images_resized_dl_project/1715524893.81930.png;0.4943714641561913;10.091718873659536;-86.99011167262952
images_resized_dl_project/1715524893.83407.png;0.49453013470815277;10.086456237929339;-86.99361417207173
images_resized_dl_project/1715524893.87189.png;0.4949364260880896;10.072980747320049;-87.00258266253208
images_resized_dl_project/1715524893.90599.png;0.4953027514423153;10.060830812286772;-87.01066894151064
images_resized_dl_project/1715524893.93863.png;0.49565339671390807;10.049200939496275;-87.01840909778403
images_resized_dl_project/1715524893.97156.png;0.49600715392610834;10.037467852784678;-87.02621794714575
images_resized_dl_project/1715524894.00515.png;0.49639164513898715;10.025511492029347;-87.0330399387814
images_resized_dl_project/1715524894.04042.png;0.4968771208015379;10.01299850332923;-87.03624910724672
images_resized_dl_project/1715524894.07118.png;0.4973005193235398;10.002085534193723;-87.03904792352091
images_resized_dl_project/1715524894.10545.png;0.49777222814296285;9.989927381720799;-87.04216608820944
images_resized_dl_project/1715524894.13814.png;0.4982221922418702;9.978329692857256;-87.04514051248677
images_resized_dl_project/1715524894.17190.png;0.49868688472980177;9.966352384211204;-87.04821229670455
images_resized_dl_project/1715524894.20443.png;0.49913464679015396;9.95481145222691;-87.05117216471626
images_resized_dl_project/1715524894.23787.png;0.49959493191924875;9.942947741924865;-87.05421481470944
images_resized_dl_project/1715524894.27076.png;0.5000476493867816;9.931279085815886;-87.05720743974211
images_resized_dl_project/1715524894.30447.png;0.5005116527121252;9.919319540127571;-87.06027466834772
images_resized_dl_project/1715524894.33795.png;0.5009724891712903;9.907441619459338;-87.06332096283064
images_resized_dl_project/1715524894.37086.png;0.5014254823038584;9.89576585816726;-87.0663154101082
images_resized_dl_project/1715524894.40509.png;0.5018966430749376;9.883621831475013;-87.06942995200038
images_resized_dl_project/1715524894.43820.png;0.5023523862944046;9.871875187523013;-87.0724425783399
images_resized_dl_project/1715524894.47107.png;0.5028048280969023;9.860213636597127;-87.07543338112771
images_resized_dl_project/1715524894.50508.png;0.5032729598343209;9.848147682333412;-87.07852790001964
images_resized_dl_project/1715524894.53882.png;0.5037373766572172;9.836177478870455;-87.08159786199255
images_resized_dl_project/1715524894.57223.png;0.5041972515704858;9.82432434175754;-87.08463780031181
images_resized_dl_project/1715524894.60559.png;0.5047289081583075;9.812550244950053;-87.09938971462195
images_resized_dl_project/1715524894.63865.png;0.5052812940345531;9.800903662380533;-87.11813365073431
images_resized_dl_project/1715524894.67313.png;0.5058574105575091;9.788756739472447;-87.13768283141385
images_resized_dl_project/1715524894.70530.png;0.506394929424602;9.777423615043523;-87.15592228998302
images_resized_dl_project/1715524894.73805.png;0.5069421365463195;9.765886222072817;-87.17449049704766
images_resized_dl_project/1715524894.77202.png;0.5075097320262482;9.753918958050779;-87.19375053585559
images_resized_dl_project/1715524894.80454.png;0.508053094918643;9.742462617359193;-87.21218829789632
images_resized_dl_project/1715524894.83830.png;0.5086171807964647;9.730569350288352;-87.23132924648037
images_resized_dl_project/1715524894.87135.png;0.5091694033427598;9.718926211390794;-87.25006764036891
images_resized_dl_project/1715524894.90561.png;0.5097418429500008;9.706856813097867;-87.26949205342457
images_resized_dl_project/1715524894.93829.png;0.510287882860121;9.695344029782893;-87.28802065386536
images_resized_dl_project/1715524894.97153.png;0.5108432763976501;9.683634033254062;-87.30686664800159
images_resized_dl_project/1715524895.00569.png;0.5114140468524703;9.67159982760875;-87.32623442223341
images_resized_dl_project/1715524895.03854.png;0.5119629231266088;9.660027241990427;-87.34485926812188
images_resized_dl_project/1715524895.07173.png;0.5125174840797562;9.648334799789405;-87.36367701043429
images_resized_dl_project/1715524895.10564.png;0.5130840756780379;9.636388701751137;-87.3829029848422
images_resized_dl_project/1715524895.13843.png;0.5136319560378442;9.624837114132585;-87.40149403668303
images_resized_dl_project/1715524895.17151.png;0.5140883514716845;9.613108054246188;-87.44879026009733
images_resized_dl_project/1715524895.20517.png;0.5141360144753957;9.600847017658767;-87.6203937900931
images_resized_dl_project/1715524895.23875.png;0.5141835643815984;9.588615074762071;-87.79159012939226
images_resized_dl_project/1715524895.27216.png;0.5142308735757907;9.576445053660864;-87.96191982102965
images_resized_dl_project/1715524895.30655.png;0.5142795703244895;9.563918092055516;-88.13724519554198
images_resized_dl_project/1715524895.33877.png;0.5143251941970035;9.552181610369555;-88.30150713805246
images_resized_dl_project/1715524895.37312.png;0.5143738345657504;9.539669152186152;-88.47662952496378
images_resized_dl_project/1715524895.40755.png;0.5144225880320058;9.527127600312022;-88.65215910257173
images_resized_dl_project/1715524895.44006.png;0.5144686224315952;9.515285512871065;-88.8178990865362
images_resized_dl_project/1715524895.47297.png;0.5145152236691449;9.503297609589122;-88.98567988596223
images_resized_dl_project/1715524895.50526.png;0.5145609467973828;9.491535594932792;-89.15029918389003
images_resized_dl_project/1715524895.53920.png;0.5146090064863849;9.479172513310731;-89.32333092006051
images_resized_dl_project/1715524895.57187.png;0.5146552677562002;9.467272064794644;-89.48988771640745
images_resized_dl_project/1715524895.60599.png;0.5147035819989974;9.45484350065674;-89.66383593551897
images_resized_dl_project/1715524895.64012.png;0.5147519107587881;9.442411202104802;-89.83783642089902
images_resized_dl_project/1715524895.67272.png;0.5147980727728797;9.430536286559084;-90.00403586182863
images_resized_dl_project/1715524895.70643.png;0.5148458066735364;9.418257012135685;-90.17589464569392
images_resized_dl_project/1715524895.74010.png;0.5148934838566367;9.405992327981068;-90.3475492264636
images_resized_dl_project/1715524895.77244.png;0.5144010480700479;9.394532624227683;-90.39341038288894
images_resized_dl_project/1715524895.80546.png;0.5138729183045413;9.382847064672548;-90.43463257106315
images_resized_dl_project/1715524895.84069.png;0.5133094428626507;9.37037943594923;-90.47861360037493
images_resized_dl_project/1715524895.87288.png;0.5127945872690604;9.358987584752542;-90.51879969770872
images_resized_dl_project/1715524895.90641.png;0.5122583008090036;9.347121547697059;-90.56065854153006
images_resized_dl_project/1715524895.93999.png;0.5117212135514454;9.3352377919529;-90.60257989011339
images_resized_dl_project/1715524895.97269.png;0.511198201263305;9.323665463255864;-90.64340264309432
images_resized_dl_project/1715524896.00569.png;0.510670391816799;9.311986991176198;-90.68459982936373
images_resized_dl_project/1715524896.04099.png;0.5101057952584063;9.299494556288739;-90.72866836534229
images_resized_dl_project/1715524896.07264.png;0.5095995806511885;9.288293898180312;-90.76818000653003
images_resized_dl_project/1715524896.10639.png;0.5090597744954469;9.276349983269371;-90.81031357366241
images_resized_dl_project/1715524896.13972.png;0.5085266874120744;9.264554736593874;-90.85192269607751
images_resized_dl_project/1715524896.17278.png;0.5079979170085666;9.2528550020878;-90.89319488806132
images_resized_dl_project/1715524896.20683.png;0.5074533136944593;9.240804943794233;-90.93570288848218
images_resized_dl_project/1715524896.23911.png;0.5069370204786879;9.22938128333264;-90.97600119674584
images_resized_dl_project/1715524896.27212.png;0.5064090508726816;9.21769926751524;-91.01721088396765
images_resized_dl_project/1715524896.30544.png;0.5058761239488094;9.205907564577478;-91.05880750543037
images_resized_dl_project/1715524896.33888.png;0.5053326066611674;9.194017859260324;-91.082750197394
images_resized_dl_project/1715524896.37258.png;0.5047727878350993;9.18195845816917;-91.08207292970498
images_resized_dl_project/1715524896.40616.png;0.5042149611763735;9.169941971578035;-91.08139807213598
images_resized_dl_project/1715524896.43914.png;0.5036671032755022;9.158140228121198;-91.08073527475018
images_resized_dl_project/1715524896.47232.png;0.5031159224553461;9.146266903619594;-91.08006845730331
images_resized_dl_project/1715524896.50551.png;0.5025645752911972;9.134389995799898;-91.07940143861383
images_resized_dl_project/1715524896.53864.png;0.5020142261910051;9.122534587888762;-91.0787356273801
images_resized_dl_project/1715524896.57225.png;0.5014559044608722;9.110507436660447;-91.0780601708747
images_resized_dl_project/1715524896.60641.png;0.5008884417322776;9.098283373571203;-91.07737365560779
images_resized_dl_project/1715524896.63911.png;0.5003452335420623;9.086581792386777;-91.07671648343258
images_resized_dl_project/1715524896.67296.png;0.49978292351667336;9.074468726841324;-91.07603620189562
images_resized_dl_project/1715524896.70680.png;0.4992207798352772;9.062359244613964;-91.0753561216013
images_resized_dl_project/1715524896.73896.png;0.49868654233895954;9.050850906655276;-91.0747098021535
images_resized_dl_project/1715524896.77197.png;0.4981381854061099;9.039038413244159;-91.07404640103982
images_resized_dl_project/1715524896.80568.png;0.49757820023604893;9.026975428834913;-91.07336893210817
images_resized_dl_project/1715524896.83964.png;0.4970140643873104;9.014823032107532;-91.07268644169379
images_resized_dl_project/1715524896.87306.png;0.49645889527189824;9.00286379328879;-91.07201479921535
images_resized_dl_project/1715524896.90779.png;0.4959159393811091;8.99040389995217;-91.07096761249227
images_resized_dl_project/1715524896.93986.png;0.49560005733932655;8.978723951682618;-91.06809387332099
images_resized_dl_project/1715524896.97347.png;0.4952690096154797;8.966483242247334;-91.0650821642469
images_resized_dl_project/1715524897.00782.png;0.49493067259508167;8.953973006231308;-91.06200414074446
images_resized_dl_project/1715524897.03994.png;0.4946142973985711;8.942274823238186;-91.05912591509447
images_resized_dl_project/1715524897.07324.png;0.49428630253732625;8.930146995424993;-91.0561419794601
images_resized_dl_project/1715524897.10734.png;0.4939504265938566;8.917727759362775;-91.05308634562289
images_resized_dl_project/1715524897.13990.png;0.4936297210291629;8.90586945813032;-91.05016872441686
images_resized_dl_project/1715524897.17324.png;0.4933013316441356;8.893727042538272;-91.0471811995995
images_resized_dl_project/1715524897.20673.png;0.49297146514328016;8.881530009607534;-91.04418023671018
images_resized_dl_project/1715524897.23981.png;0.49264563546612683;8.869482240914005;-91.04121599885381
images_resized_dl_project/1715524897.27316.png;0.492317147450154;8.857336178377242;-91.03822757674071
images_resized_dl_project/1715524897.30658.png;0.49198796901756187;8.845164587227483;-91.0352328735574
images_resized_dl_project/1715524897.33956.png;0.4916631256498646;8.833153287981093;-91.03227760865848
images_resized_dl_project/1715524897.37332.png;0.4913305984618337;8.820857874375104;-91.02925244014823
images_resized_dl_project/1715524897.40705.png;0.4909983695149955;8.808573488435274;-91.02622998488938
images_resized_dl_project/1715524897.44036.png;0.49067027367444915;8.796441926845347;-91.02324513059507
images_resized_dl_project/1715524897.47324.png;0.49034641661620787;8.784467097046091;-91.0202988386536
images_resized_dl_project/1715524897.50654.png;0.48998305984682783;8.772336742998348;-91.02601618104663
images_resized_dl_project/1715524897.54000.png;0.4895967067049794;8.760146733560655;-91.03699098635401
images_resized_dl_project/1715524897.57400.png;0.48920411810901354;8.747759986381485;-91.0481429169065
